station_name,show_type,show_kind_name,show_description,show_id,show_title,show_date,show_since,show_till,relation_type,show_duration_minutes,moderators 
Plus,AFTERNOON,Publicistika,"Cirkusový stan Azyl 78 od tohoto týdne nabízí nová divadelní představení - letošní sezonu tam odstartovali výrazným projektem inspirovaným skladbami Petra Hapky a Michala Horáčka - Horáček GEN XYZ. V týdeníku Kultura Plus ale uslyšíte také pozvánky na další divadelní premiéry týdne, nebo pozvánku na festival Dny evropského filmu. Připravila Michaela Vetešková.",18605113,Kultura Plus,2023-04-22,13:33:30,13:59:44,premiéra,27,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605114,Zprávy,2023-04-22,14:00:00,14:05:34,premiéra,6,
Plus,AFTERNOON,Publicistika,"Na dnešek připadá Den země a proto se Studio Leonardo zaměří na to, jak se žije v prostředí se zhoršeným ovzduším. Jan Topinka z Ústavu experimentální medicíny Akademie věd, který vede Oddělení genetické toxikologie a epigenetiky vysvětlí, proč v souvislosti s emisemi zemře v Česku každoročně 3200 lidí,  jaká opatření jsou potřeba, aby se toto číslo snižovalo. A jaký dopad má špatné ovzduší na rozvoj nemocí, například Alzheimerovy choroby. K poslechu zve Renata Kropáčková.",18605115,Studio Leonardo,2023-04-22,14:05:34,14:29:22,premiéra,24,Renata Kropáčková
Plus,AFTERNOON,Zpravodajství,,18605116,Zprávy v půl,2023-04-22,14:30:00,14:33:30,premiéra,4,
Plus,AFTERNOON,Publicistika,Vláda plánuje úpravy sazeb spotřební daně nebo DPH. Pomohlo by jejich zvýšení k uzdravení státních rozpočtů? Jaké zásadnější změny v daňovém systému by přinesly dlouhodobé řešení pro vyrovnání každoročních stamiliardových schodků? Jana Klímová o tom v pořadu Peníze a vliv mluví s ekonomem Jiřím Schwarzem a daňovým expertem Michalem Jelínkem.,18605117,Peníze a vliv,2023-04-22,14:33:30,14:59:30,repríza,26,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605118,Zprávy,2023-04-22,15:00:00,15:05:29,premiéra,6,
Plus,AFTERNOON,Publicistika,"Magazín o národnostních menšinách v Česku. Dokumentaristka Oksana Moiseniuk mluví o svém filmu ""Osmý den války"" a o dalších plánech v rozhovoru s Oleksandrou Simochko. Poslechněte si silný životní příběh bulharské historičky a podnikatelky Borjany Staněvé v rozhovoru s Tatianou Čabákovou. Z rozhovoru Agáty Pilátové s režisérem dokumentu ""Hrdinové z gulagu"" Davidem Vondráčkem se dozvíme, jak Rusíni na začátku 2. světové války uprchli z Maďary okupované Podkarpatské Rusi do Sovětského svazu, a skončili v gulazích. Pořad připravila Tajana Mančalová. Moderuje Lidija Stevanovič.",18605119,Mezi námi,2023-04-22,15:05:29,15:29:24,premiéra,24,
Plus,AFTERNOON,Zpravodajství,,18605120,Zprávy v půl,2023-04-22,15:30:00,15:31:59,premiéra,2,
Plus,AFTERNOON,Publicistika - Dokument/Feature,"Fritz Haber byl německý fyzikální chemik, nositel Nobelovy ceny z roku 1918. Ale také ""otec chemické války"", protože se podílel na bojovém využití chlóru a dalších jedovatých plynů v době první světové války. Další díl cyklu Stopy, fakta, tajemství připravil Stanislav Motl.",18605121,"Stopy, fakta, tajemství...",2023-04-22,15:31:59,15:59:56,repríza,28,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605122,Zprávy,2023-04-22,16:00:00,16:05:33,premiéra,6,
Plus,AFTERNOON,Publicistika,"Po tříleté pauze se příští týden opět rozjíždí mezinárodní Lipský knižní veletrh, s ředitelem Českého literárního centra Martinem Kraflem se podíváme, jak bude vypadat české zastoupení. V recenzní části mimo jiné představíme knihu Vyhlaďte všechny ty netvory od švédského spisovatele Svena Lindquista, který v ní přináší svědectví o evropské koloniální minulosti. A na řadu přijde i pravidelná soutěž. Moderuje Karolína Koubová.",18605123,Knížky Plus,2023-04-22,16:05:33,16:29:29,premiéra,24,Karolína Koubová
Plus,AFTERNOON,Zpravodajství,,18605124,Zprávy v půl,2023-04-22,16:30:00,16:33:16,premiéra,4,
Plus,AFTERNOON,Publicistika,"Na konci druhé světové války přišlo do českého pohraničí více než milion německých uprchlíků. Jak se jim tu žilo a jak se s nimi sžívali místní, o tom bude dnešní Historie Plus Veroniky Kindlové.",18605125,Historie Plus,2023-04-22,16:33:16,16:58:10,premiéra,25,
Plus,AFTERNOON,Zpravodajství,Aktuální události doma i ve světě,18605126,Zprávy,2023-04-22,17:00:00,17:06:25,premiéra,7,
Plus,AFTERNOON,Publicistika,"Roční celosvětová spotřeba pesticidů je 4 miliony tun ročně. Ekologický magazín Natura dnes upozorní, že se dostávají do vody i půdy, a z ní pak do plodin, které na ní pěstujeme. Trávíme hmyz, ptáky, žížaly, ale především sami sebe, protože pesticidy mohou ovlivnit tvorbu hormonů, nervovou soustavu, vývoj plodu i start rakoviny. Existuje cesta z pesticidového prokletí a jak naši půdu opět oživit? V Natuře se svými hosty hledala odpovědi Markéta Ševčíková.",18605127,Natura,2023-04-22,17:06:25,17:29:11,premiéra,23,
Plus,AFTERNOON,Zpravodajství,,18605128,Zprávy v půl,2023-04-22,17:30:00,17:33:24,premiéra,4,
Plus,AFTERNOON,Publicistika,"V Česku bylo loni zprovozněno skoro 34 tisíc solárních elektráren, většina z nich na střechách rodinných domů. Za Německem, Rakouskem, ale i Polskem přesto stále zaostáváme. Co vázne? Jak moc s fotovoltaikou počítá Národní energetická koncepce? A proč bychom se měli soustředit i na jinou než sluneční energii? Téma pro Lucii Pávovou.",18605129,Zaostřeno,2023-04-22,17:33:24,17:59:32,premiéra,27,
Plus,EVENING,Zpravodajství,Zpravodajský souhrn,18605130,Hlavní zprávy,2023-04-22,18:00:00,18:09:53,premiéra,10,
Plus,EVENING,Publicistika,"Soud zatím nepravomocně uznal vinnými všechny obžalované v kauze Bereta. Kauza se týká vynášení informací z trestních řízení. Vládu čekají změny na pozici ministra školství a obmění se i vedení ministerstva pro evropské záležitosti. A proč se nedaří uklidnit situaci v africkém Súdánu, kde o moc soupeří armáda a polovojenské jednotky? Připravila Václava Marešová.",18605131,Týden Plus,2023-04-22,18:10:00,18:32:04,premiéra,23,
Plus,EVENING,Publicistika,"Většina Slováků poptává pevnou ruku - je to varováním i pro naši demokracii. S prezidentem Petrem Pavlem se na Hrad vrací respekt k menšinám a podpora Romů a Romek. Pavel je v Bruselu skoro stejně doma jako v Česku. Se Zemanem na Hrad a pak do schodů v Dejvicích. Ruské veřejné mínění. Čeho se Netanjahu bojí víc než protestů? Zemřel Zdeněk Ziegler, knižní grafik a autor plakátů. Moderuje Petr Schwarz.",18605132,Názory a argumenty,2023-04-22,18:32:45,18:58:36,repríza,26,
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605133,Zprávy,2023-04-22,18:59:53,19:03:25,premiéra,4,
Plus,EVENING,Publicistika,"Kdo jsou baroni, kteří v současnosti monopolizují potravinový průmysl? - Jak můžou nástroje umělé inteligence přispět ke zmírnění klimatické krize. - V Rusku se množí malé protestní akce upozorňující na lokální problémy. - V Hollywoodu se schyluje k první stávce po šestnácti letech. Dnešní výběr z komentářů, analýz a reportáží zahraničních médií připravila Marie Pochobradská.",18605134,Svět ve 20 minutách,2023-04-22,19:04:47,19:28:47,repríza,24,
Plus,EVENING,Zpravodajství,,18605135,Zprávy v půl,2023-04-22,19:29:53,19:32:09,premiéra,3,
Plus,EVENING,Publicistika,"Cirkusový stan Azyl 78 od tohoto týdne nabízí nová divadelní představení - letošní sezonu tam odstartovali výrazným projektem inspirovaným skladbami Petra Hapky a Michala Horáčka - Horáček GEN XYZ. V týdeníku Kultura Plus ale uslyšíte také pozvánky na další divadelní premiéry týdne, nebo pozvánku na festival Dny evropského filmu. Připravila Michaela Vetešková.",18605136,Kultura Plus,2023-04-22,19:33:38,19:59:30,repríza,26,
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605137,Zprávy,2023-04-22,20:00:00,20:05:27,premiéra,6,
Plus,EVENING,Publicistika,"Patnáct let práce, milion stran archivních dokumentů. Historici Ústavu pro studium bezpečnostních režimů pátrají po osudech Čechoslováků vězněných v gulagu. Jak těžké je bádat v ukrajinských a ruských archivech? Co už dokázali? O tom bude dnešní Téma Plus Veroniky Kindlové.",18605138,Téma Plus,2023-04-22,20:05:34,20:57:58,premiéra,53,
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605139,Zprávy,2023-04-22,21:00:00,21:05:48,premiéra,6,
Plus,EVENING,Publicistika,"Po tříleté pauze se příští týden opět rozjíždí mezinárodní Lipský knižní veletrh, s ředitelem Českého literárního centra Martinem Kraflem se podíváme, jak bude vypadat české zastoupení. V recenzní části mimo jiné představíme knihu Vyhlaďte všechny ty netvory od švédského spisovatele Svena Lindquista, který v ní přináší svědectví o evropské koloniální minulosti. A na řadu přijde i pravidelná soutěž. Moderuje Karolína Koubová.",18605140,Knížky Plus,2023-04-22,21:05:55,21:29:51,repríza,24,Karolína Koubová
Plus,EVENING,Zpravodajství,Aktuální události doma i ve světě,18605141,Zprávy,2023-04-22,21:30:00,21:33:37,premiéra,4,
Plus,EVENING,Publicistika,"Kam a proč se stěhují stromy? Jaký výzkum může pomoci zemědělcům ubrat dusíkatá hnojiva? Proč vědci učí tabák vyrábět feromony? Debatují rostlinná ekoložka Jitka Klimešová, geobotanik a vegetační ekolog Radim Hédl a herec a kouzelník Roman Štabrňák. Moderuje Martina Mašková.",18605142,Laboratoř,2023-04-22,21:33:44,21:59:28,repríza,26,Martina Mašková
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605143,Zprávy,2023-04-22,22:00:00,22:05:29,premiéra,6,
Plus,NIGHT,Publicistika,"Na dnešek připadá Den země a proto se Studio Leonardo zaměří na to, jak se žije v prostředí se zhoršeným ovzduším. Jan Topinka z Ústavu experimentální medicíny Akademie věd, který vede Oddělení genetické toxikologie a epigenetiky vysvětlí, proč v souvislosti s emisemi zemře v Česku každoročně 3200 lidí,  jaká opatření jsou potřeba, aby se toto číslo snižovalo. A jaký dopad má špatné ovzduší na rozvoj nemocí, například Alzheimerovy choroby. K poslechu zve Renata Kropáčková.",18605144,Studio Leonardo,2023-04-22,22:05:42,22:29:30,repríza,24,Renata Kropáčková
Plus,NIGHT,Publicistika,"V Česku bylo loni zprovozněno skoro 34 tisíc solárních elektráren, většina z nich na střechách rodinných domů. Za Německem, Rakouskem, ale i Polskem přesto stále zaostáváme. Co vázne? Jak moc s fotovoltaikou počítá Národní energetická koncepce? A proč bychom se měli soustředit i na jinou než sluneční energii? Téma pro Lucii Pávovou.",18605146,Zaostřeno,2023-04-22,22:32:56,22:59:04,repríza,27,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605147,Zprávy,2023-04-22,23:00:00,23:05:41,premiéra,6,
Plus,NIGHT,Publicistika,"Většina Slováků poptává pevnou ruku - je to varováním i pro naši demokracii. S prezidentem Petrem Pavlem se na Hrad vrací respekt k menšinám a podpora Romů a Romek. Pavel je v Bruselu skoro stejně doma jako v Česku. Se Zemanem na Hrad a pak do schodů v Dejvicích. Ruské veřejné mínění. Čeho se Netanjahu bojí víc než protestů? Zemřel Zdeněk Ziegler, knižní grafik a autor plakátů. Moderuje Petr Schwarz.",18605148,Názory a argumenty,2023-04-22,23:05:51,23:31:42,repríza,26,
Plus,NIGHT,Lit.pořady - próza,"Martin Řezníček: Rozpojené státy (15/15) Poslední kapitola se věnuje přírodním katastrofám v USA. V roce 2017 byla mimořádně silná hurikánová sezóna, a tak se autor vydal za reportáží na cestu, jejíž trasu musel přizpůsobovat aktuální trase bouře. Zjistil, že takové události dovedou americké státy opět spojit ke vzájemné spolupráci a solidaritě. Pro rozhlas tuto patnáctidílnou četbu připravil a režie se ujal Aleš Vrzák. Dramaturgie Alena Blažejovská. Čte Martin Řezníček.",18605149,Radiokniha,2023-04-22,23:33:50,23:58:31,repríza,25,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605151,Zprávy,2023-04-23,00:00:00,00:10:00,premiéra,10,
Plus,NIGHT,Publicistika,"Kdo jsou baroni, kteří v současnosti monopolizují potravinový průmysl? - Jak můžou nástroje umělé inteligence přispět ke zmírnění klimatické krize. - V Rusku se množí malé protestní akce upozorňující na lokální problémy. - V Hollywoodu se schyluje k první stávce po šestnácti letech. Dnešní výběr z komentářů, analýz a reportáží zahraničních médií připravila Marie Pochobradská.",18605152,Svět ve 20 minutách,2023-04-23,00:10:00,00:34:00,repríza,24,
Plus,NIGHT,Publicistika,"Google pracuje na nové podobě svého vyhledávače, z webu datových schránek zmizí jména a adresy lidí, Evropská unie si zřídila centrum pro studium algoritmů a podvodníci lákají data přes podvržené státní weby - témata pro Online Plus Davida Slížka a Petra Koubského.",18605153,Online Plus,2023-04-23,00:34:00,01:00:00,repríza,26,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605154,Zprávy,2023-04-23,01:00:00,01:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Roční celosvětová spotřeba pesticidů je 4 miliony tun ročně. Ekologický magazín Natura dnes upozorní, že se dostávají do vody i půdy, a z ní pak do plodin, které na ní pěstujeme. Trávíme hmyz, ptáky, žížaly, ale především sami sebe, protože pesticidy mohou ovlivnit tvorbu hormonů, nervovou soustavu, vývoj plodu i start rakoviny. Existuje cesta z pesticidového prokletí a jak naši půdu opět oživit? V Natuře se svými hosty hledala odpovědi Markéta Ševčíková.",18605155,Natura,2023-04-23,01:05:00,01:30:00,repríza,25,
Plus,NIGHT,Zpravodajství,,18605156,Zprávy v půl,2023-04-23,01:30:00,01:33:00,premiéra,3,
Plus,NIGHT,Publicistika,"Na konci druhé světové války přišlo do českého pohraničí více než milion německých uprchlíků. Jak se jim tu žilo a jak se s nimi sžívali místní, o tom bude dnešní Historie Plus Veroniky Kindlové.",18605157,Historie Plus,2023-04-23,01:33:00,02:00:00,repríza,27,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605158,Zprávy,2023-04-23,02:00:00,02:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Na dnešek připadá Den země a proto se Studio Leonardo zaměří na to, jak se žije v prostředí se zhoršeným ovzduším. Jan Topinka z Ústavu experimentální medicíny Akademie věd, který vede Oddělení genetické toxikologie a epigenetiky vysvětlí, proč v souvislosti s emisemi zemře v Česku každoročně 3200 lidí,  jaká opatření jsou potřeba, aby se toto číslo snižovalo. A jaký dopad má špatné ovzduší na rozvoj nemocí, například Alzheimerovy choroby. K poslechu zve Renata Kropáčková.",18605159,Studio Leonardo,2023-04-23,02:05:00,02:30:00,repríza,25,Renata Kropáčková
Plus,NIGHT,Zpravodajství,,18605160,Zprávy v půl,2023-04-23,02:30:00,02:33:00,premiéra,3,
Plus,NIGHT,Publicistika,"Většina Slováků poptává pevnou ruku - je to varováním i pro naši demokracii. S prezidentem Petrem Pavlem se na Hrad vrací respekt k menšinám a podpora Romů a Romek. Pavel je v Bruselu skoro stejně doma jako v Česku. Se Zemanem na Hrad a pak do schodů v Dejvicích. Ruské veřejné mínění. Čeho se Netanjahu bojí víc než protestů? Zemřel Zdeněk Ziegler, knižní grafik a autor plakátů. Moderuje Petr Schwarz.",18605161,Názory a argumenty,2023-04-23,02:33:00,03:00:00,repríza,27,
Plus,NIGHT,Zpravodajství,Aktuální události doma i ve světě,18605162,Zprávy,2023-04-23,03:00:00,03:05:00,premiéra,5,
Plus,NIGHT,Publicistika,"Magazín o národnostních menšinách v Česku. Dokumentaristka Oksana Moiseniuk mluví o svém filmu ""Osmý den války"" a o dalších plánech v rozhovoru s Oleksandrou Simochko. Poslechněte si silný životní příběh bulharské historičky a podnikatelky Borjany Staněvé v rozhovoru s Tatianou Čabákovou. Z rozhovoru Agáty Pilátové s režisérem dokumentu ""Hrdinové z gulagu"" Davidem Vondráčkem se dozvíme, jak Rusíni na začátku 2. světové války uprchli z Maďary okupované Podkarpatské Rusi do Sovětského svazu, a skončili v gulazích. Pořad připravila Tajana Mančalová. Moderuje Lidija Stevanovič.",18605163,Mezi námi,2023-04-23,03:05:00,03:30:00,repríza,25,
